cluster	matrix_name	transcripts_ids	Gene	Enrichment	Adjust.P.value	Description
female gametes	Smp-333760	Smp_333760.2	Smp_333760	0.3984349	3.444335e-21	MBOAT, membrane-bound O-acyltransferase family
male gametes	Smp-333780	Smp_333780.1	Smp_333780	2.57497	0	nan
male gametes	Smp-333780	Smp_333780.2	Smp_333780	2.57497	0	nan
meg-1+	Smp-333810	Smp_333810.1	Smp_333810	0.3006984	5.217577e-40	6-phosphogluconate dehydrogenase, decarboxylating
zfp-1-1+	Smp-333810	Smp_333810.1	Smp_333810	0.2958567	1.288035e-08	6-phosphogluconate dehydrogenase, decarboxylating
neuron 18	Smp-333860	Smp_333860.1	Smp_333860	3.658616	0	C1q domain-containing protein
neuron 28	Smp-333880	Smp_333880.1	Smp_333880	0.6202846	2.104978e-08	Peptidylglycine monooxygenase
neuron 22	Smp-333880	Smp_333880.1	Smp_333880	0.4042981	1.639531e-23	Peptidylglycine monooxygenase
neuron 20	Smp-333880	Smp_333880.1	Smp_333880	0.6511934	1.157793e-42	Peptidylglycine monooxygenase
neuron 8	Smp-333880	Smp_333880.1	Smp_333880	0.28357	3.396062e-45	Peptidylglycine monooxygenase
neuron 31 (7b2-)	Smp-333880	Smp_333880.1	Smp_333880	0.3256993	8.44419e-06	Peptidylglycine monooxygenase
neuron 14	Smp-333880	Smp_333880.1	Smp_333880	0.6253339	6.006898e-67	Peptidylglycine monooxygenase
meg-1+	Smp-333880	Smp_333880.1	Smp_333880	0.4736705	3.476355e-116	Peptidylglycine monooxygenase
neuron 17	Smp-333880	Smp_333880.1	Smp_333880	0.504307	6.822952e-32	Peptidylglycine monooxygenase
neuron 10	Smp-333880	Smp_333880.1	Smp_333880	0.3013426	5.235793e-20	Peptidylglycine monooxygenase
neuron 3	Smp-333880	Smp_333880.1	Smp_333880	0.2737116	4.331497e-29	Peptidylglycine monooxygenase
neuron 15	Smp-333880	Smp_333880.1	Smp_333880	0.3398683	4.356777e-19	Peptidylglycine monooxygenase
neuron 21	Smp-333880	Smp_333880.1	Smp_333880	0.494044	1.215747e-22	Peptidylglycine monooxygenase
neuron 27	Smp-333880	Smp_333880.1	Smp_333880	0.4155334	0.001291771	Peptidylglycine monooxygenase
neuron 2	Smp-333880	Smp_333880.1	Smp_333880	0.2869933	1.596462e-32	Peptidylglycine monooxygenase
neuron 1	Smp-333880	Smp_333880.1	Smp_333880	0.4021721	1.00397e-131	Peptidylglycine monooxygenase
neuron 25	Smp-333880	Smp_333880.1	Smp_333880	0.310312	1.180649e-06	Peptidylglycine monooxygenase
neuron 23	Smp-333880	Smp_333880.1	Smp_333880	0.3707658	3.196798e-06	Peptidylglycine monooxygenase
sm13+	Smp-333880	Smp_333880.1	Smp_333880	0.2619584	3.300406e-12	Peptidylglycine monooxygenase
zfp-1-1+	Smp-333880	Smp_333880.1	Smp_333880	0.3683354	3.530955e-18	Peptidylglycine monooxygenase
neuron 18	Smp-333880	Smp_333880.1	Smp_333880	0.3190923	1.701037e-11	Peptidylglycine monooxygenase
neuron 12	Smp-333880	Smp_333880.1	Smp_333880	0.455328	1.961086e-43	Peptidylglycine monooxygenase
neuron 7	Smp-333880	Smp_333880.1	Smp_333880	0.3277088	4.323099e-29	Peptidylglycine monooxygenase
neuron 23	Smp-333900	Smp_333900.1	Smp_333900	0.2565842	2.49986e-12	Ankyrin repeat
muscle 4	Smp-333900	Smp_333900.1	Smp_333900	0.7287989	1.355652e-153	Ankyrin repeat
neuron 20	Smp-333900	Smp_333900.1	Smp_333900	0.5813163	2.187837e-51	Ankyrin repeat
male gametes	Smp-333900	Smp_333900.1	Smp_333900	0.3744198	1.206045e-60	Ankyrin repeat
neuron 15	Smp-333900	Smp_333900.1	Smp_333900	0.3033564	1.404628e-26	Ankyrin repeat
GSC progeny	Smp-333900	Smp_333900.1	Smp_333900	0.4441255	3.919648e-243	Ankyrin repeat
zfp-1-1+	Smp-333910	Smp_333910.1	Smp_333910	0.4141486	1.099339e-19	F-actin-capping protein subunit beta
meg-1+	Smp-333910	Smp_333910.1	Smp_333910	0.4217713	4.50808e-83	F-actin-capping protein subunit beta
female gametes	Smp-333920	Smp_333920.1	Smp_333920	1.597215	0	Ion channel
muscle 5	Smp-333920	Smp_333920.1	Smp_333920	0.7324431	3.213804e-77	Ion channel
late vitellocytes	Smp-333970	Smp_333970.1	Smp_333970	0.2785544	2.584836e-20	Putative translation initiation factor IF-2
early vitellocytes	Smp-333970	Smp_333970.1	Smp_333970	0.3125548	1.422994e-32	Putative translation initiation factor IF-2
S1 progeny	Smp-333970	Smp_333970.1	Smp_333970	0.2679787	1.907428e-73	Putative translation initiation factor IF-2
zfp-1-1+	Smp-334000	Smp_334000.1	Smp_334000	0.4215085	1.699772e-65	Small G protein signaling modulator
neuron 31 (7b2-)	Smp-334000	Smp_334000.1	Smp_334000	0.7991146	2.06021e-149	Small G protein signaling modulator
neuron 31 (7b2-)	Smp-334000	Smp_334000.2	Smp_334000	0.7991146	2.06021e-149	Small G protein signaling modulator
zfp-1-1+	Smp-334000	Smp_334000.2	Smp_334000	0.4215085	1.699772e-65	Small G protein signaling modulator
neuron 31 (7b2-)	Smp-334000	Smp_334000.3	Smp_334000	0.7991146	2.06021e-149	Small G protein signaling modulator
zfp-1-1+	Smp-334000	Smp_334000.3	Smp_334000	0.4215085	1.699772e-65	Small G protein signaling modulator
flame cells	Smp-334010	Smp_334010.1	Smp_334010	0.4670344	8.321933e-182	Inherit from inNOG: AMP-activated protein kinase, gamma
neuron 23	Smp-334010	Smp_334010.1	Smp_334010	0.2505966	2.61689e-12	Inherit from inNOG: AMP-activated protein kinase, gamma
neuron 18	Smp-334010	Smp_334010.1	Smp_334010	0.6606836	2.217832e-60	Inherit from inNOG: AMP-activated protein kinase, gamma
neuron 24	Smp-334010	Smp_334010.1	Smp_334010	0.3180598	3.623032e-08	Inherit from inNOG: AMP-activated protein kinase, gamma
neuron 3	Smp-334010	Smp_334010.1	Smp_334010	0.4243983	2.693484e-91	Inherit from inNOG: AMP-activated protein kinase, gamma
neuron 17	Smp-334010	Smp_334010.1	Smp_334010	0.2881056	3.245294e-16	Inherit from inNOG: AMP-activated protein kinase, gamma
muscle 5	Smp-334010	Smp_334010.1	Smp_334010	0.3375365	2.088726e-20	Inherit from inNOG: AMP-activated protein kinase, gamma
muscle 6	Smp-334010	Smp_334010.1	Smp_334010	0.2776577	3.407002e-07	Inherit from inNOG: AMP-activated protein kinase, gamma
mature vitellocytes	Smp-334010	Smp_334010.1	Smp_334010	0.6901837	2.818456e-14	Inherit from inNOG: AMP-activated protein kinase, gamma
male gametes	Smp-334030	Smp_334030.1	Smp_334030	0.3149267	1.104273e-43	nan
tegument 1	Smp-334030	Smp_334030.1	Smp_334030	0.4123766	8.766559e-147	nan
Mehlis' gland	Smp-334030	Smp_334030.1	Smp_334030	0.3768275	7.781304e-19	nan
tegument 2	Smp-334030	Smp_334030.1	Smp_334030	0.7055008	5.268866e-36	nan
tegument 2	Smp-334030	Smp_334030.2	Smp_334030	0.7055008	5.268866e-36	nan
male gametes	Smp-334030	Smp_334030.2	Smp_334030	0.3149267	1.104273e-43	nan
tegument 1	Smp-334030	Smp_334030.2	Smp_334030	0.4123766	8.766559e-147	nan
Mehlis' gland	Smp-334030	Smp_334030.2	Smp_334030	0.3768275	7.781304e-19	nan
male gametes	Smp-334030	Smp_334030.3	Smp_334030	0.3149267	1.104273e-43	nan
tegument 1	Smp-334030	Smp_334030.3	Smp_334030	0.4123766	8.766559e-147	nan
Mehlis' gland	Smp-334030	Smp_334030.3	Smp_334030	0.3768275	7.781304e-19	nan
tegument 2	Smp-334030	Smp_334030.3	Smp_334030	0.7055008	5.268866e-36	nan
neuron 15	Smp-334050	Smp_334050.1	Smp_334050	0.6423008	1.486646e-194	protocadherin 11 Y-linked
muscle 6	Smp-334050	Smp_334050.1	Smp_334050	0.3643308	1.951354e-43	protocadherin 11 Y-linked
neuron 12	Smp-334060	Smp_334060.1	Smp_334060	0.4033273	9.611973e-28	LTD domain-containing protein
neuron 6	Smp-334060	Smp_334060.1	Smp_334060	0.3226286	5.628335e-58	LTD domain-containing protein
neuron 16	Smp-334060	Smp_334060.1	Smp_334060	0.2893264	1.139279e-06	LTD domain-containing protein
muscle 1	Smp-334060	Smp_334060.1	Smp_334060	0.2609669	3.172092e-16	LTD domain-containing protein
neuron 10	Smp-334060	Smp_334060.1	Smp_334060	0.251092	1.276027e-12	LTD domain-containing protein
neuron 14	Smp-334060	Smp_334060.1	Smp_334060	0.3224354	1.512693e-11	LTD domain-containing protein
neuron 25	Smp-334060	Smp_334060.1	Smp_334060	0.3291819	4.452626e-05	LTD domain-containing protein
neuron 23	Smp-334060	Smp_334060.1	Smp_334060	0.4300622	3.205996e-07	LTD domain-containing protein
neuron 21	Smp-334060	Smp_334060.1	Smp_334060	0.2613496	0.04210115	LTD domain-containing protein
neuron 7	Smp-334060	Smp_334060.1	Smp_334060	0.2969338	1.241246e-18	LTD domain-containing protein
neuron 11	Smp-334060	Smp_334060.1	Smp_334060	0.2675239	1.894367e-11	LTD domain-containing protein
neuron 17	Smp-334060	Smp_334060.1	Smp_334060	0.5188019	1.236445e-29	LTD domain-containing protein
male gametes	Smp-334060	Smp_334060.1	Smp_334060	0.6894098	3.254935e-86	LTD domain-containing protein
neuron 18	Smp-334060	Smp_334060.1	Smp_334060	0.3332759	4.384297e-07	LTD domain-containing protein
muscle 7	Smp-334060	Smp_334060.1	Smp_334060	0.2719843	0.002862275	LTD domain-containing protein
GSCs	Smp-334080	Smp_334080.1	Smp_334080	0.3064577	1.826827e-54	Tr-type G domain-containing protein
S1	Smp-334080	Smp_334080.1	Smp_334080	0.542815	0	Tr-type G domain-containing protein
neoblast progeny	Smp-334080	Smp_334080.1	Smp_334080	0.3447277	4.685545e-277	Tr-type G domain-containing protein
S1 progeny	Smp-334080	Smp_334080.1	Smp_334080	0.6162622	0	Tr-type G domain-containing protein
female gametes	Smp-334080	Smp_334080.1	Smp_334080	0.5142049	1.1403e-19	Tr-type G domain-containing protein
late vitellocytes	Smp-334080	Smp_334080.1	Smp_334080	0.3311586	1.985253e-17	Tr-type G domain-containing protein
neoblast	Smp-334080	Smp_334080.1	Smp_334080	0.4361709	0	Tr-type G domain-containing protein
dmrt1+ neoblasts	Smp-334080	Smp_334080.1	Smp_334080	0.2710983	1.001873e-09	Tr-type G domain-containing protein
early vitellocytes	Smp-334080	Smp_334080.1	Smp_334080	0.5234587	5.202747e-69	Tr-type G domain-containing protein
neuron 3	Smp-334090	Smp_334090.1	Smp_334090	0.2656019	1.409629e-41	Inherit from KOG: Lethal giant larvae homolog
sm13+	Smp-334090	Smp_334090.1	Smp_334090	0.4201706	2.126419e-19	Inherit from KOG: Lethal giant larvae homolog
early tsp-2+	Smp-334090	Smp_334090.1	Smp_334090	0.336759	1.200263e-58	Inherit from KOG: Lethal giant larvae homolog
Mehlis' gland	Smp-334090	Smp_334090.1	Smp_334090	1.101465	1.233169e-55	Inherit from KOG: Lethal giant larvae homolog
neuron 28	Smp-334090	Smp_334090.1	Smp_334090	0.6013758	3.779529e-06	Inherit from KOG: Lethal giant larvae homolog
tegument 1	Smp-334090	Smp_334090.1	Smp_334090	0.3514097	2.204953e-20	Inherit from KOG: Lethal giant larvae homolog
neuron 27	Smp-334090	Smp_334090.1	Smp_334090	0.4228148	2.101964e-06	Inherit from KOG: Lethal giant larvae homolog
zfp-1-1+	Smp-334090	Smp_334090.1	Smp_334090	0.9937218	3.18249e-80	Inherit from KOG: Lethal giant larvae homolog
neuron 7	Smp-334090	Smp_334090.1	Smp_334090	0.4116282	2.746552e-43	Inherit from KOG: Lethal giant larvae homolog
egc+	Smp-334090	Smp_334090.1	Smp_334090	0.2773065	1.742707e-42	Inherit from KOG: Lethal giant larvae homolog
muscle 6	Smp-334090	Smp_334090.1	Smp_334090	0.6870931	5.228835e-27	Inherit from KOG: Lethal giant larvae homolog
muscle 2	Smp-334090	Smp_334090.1	Smp_334090	0.9105907	5.493101e-101	Inherit from KOG: Lethal giant larvae homolog
muscle 1	Smp-334090	Smp_334090.1	Smp_334090	1.313741	0	Inherit from KOG: Lethal giant larvae homolog
muscle 7	Smp-334090	Smp_334090.1	Smp_334090	0.8426072	1.931571e-18	Inherit from KOG: Lethal giant larvae homolog
muscle 4	Smp-334090	Smp_334090.1	Smp_334090	1.113207	1.358651e-150	Inherit from KOG: Lethal giant larvae homolog
neuron 1	Smp-334090	Smp_334090.1	Smp_334090	0.3158301	1.641567e-117	Inherit from KOG: Lethal giant larvae homolog
muscle 8	Smp-334090	Smp_334090.1	Smp_334090	1.141958	2.112251e-19	Inherit from KOG: Lethal giant larvae homolog
muscle 3	Smp-334090	Smp_334090.1	Smp_334090	0.7893641	7.881505e-82	Inherit from KOG: Lethal giant larvae homolog
neuron 17	Smp-334090	Smp_334090.1	Smp_334090	0.5339977	6.350249e-37	Inherit from KOG: Lethal giant larvae homolog
unknown	Smp-334090	Smp_334090.1	Smp_334090	1.549399	1.391685e-223	Inherit from KOG: Lethal giant larvae homolog
meg-1+	Smp-334090	Smp_334090.1	Smp_334090	0.8779729	1.198031e-269	Inherit from KOG: Lethal giant larvae homolog
neuron 22	Smp-334090	Smp_334090.1	Smp_334090	0.3345143	1.300677e-12	Inherit from KOG: Lethal giant larvae homolog
muscle 5	Smp-334090	Smp_334090.1	Smp_334090	0.7027719	1.922039e-39	Inherit from KOG: Lethal giant larvae homolog
zfp-1-1+	Smp-334100	Smp_334100.1	Smp_334100	0.3569634	1.048494e-29	DUF1741 domain-containing protein
neuron 15	Smp-334110	Smp_334110.1	Smp_334110	0.362586	2.100895e-36	nan
neuron 15	Smp-334110	Smp_334110.2	Smp_334110	0.362586	2.100895e-36	nan
neuron 11	Smp-334130	Smp_334130.1	Smp_334130	0.6330855	1.318175e-103	NHL repeat
neuron 3	Smp-334130	Smp_334130.1	Smp_334130	0.5136212	4.277469e-131	NHL repeat
muscle 4	Smp-334130	Smp_334130.1	Smp_334130	0.7252677	3.122636e-127	NHL repeat
neuron 29	Smp-334130	Smp_334130.1	Smp_334130	0.554526	3.468145e-07	NHL repeat
muscle 8	Smp-334130	Smp_334130.1	Smp_334130	0.7819497	2.755547e-21	NHL repeat
neuron 1	Smp-334130	Smp_334130.1	Smp_334130	0.3846819	4.427719e-177	NHL repeat
muscle 2	Smp-334130	Smp_334130.1	Smp_334130	0.2730373	2.776593e-38	NHL repeat
neuron 16	Smp-334130	Smp_334130.1	Smp_334130	1.003937	5.526928e-171	NHL repeat
neuron 25	Smp-334130	Smp_334130.1	Smp_334130	0.4924425	2.038651e-31	NHL repeat
neuron 21	Smp-334130	Smp_334130.1	Smp_334130	0.73662	1.022934e-64	NHL repeat
neuron 24	Smp-334130	Smp_334130.1	Smp_334130	0.3893576	2.277511e-13	NHL repeat
neuron 12	Smp-334140	Smp_334140.1	Smp_334140	0.8036173	1.073956e-143	Ras-associating domain-containing protein
muscle 1	Smp-334140	Smp_334140.1	Smp_334140	0.4335144	3.197221e-79	Ras-associating domain-containing protein
parenchyma 2	Smp-334140	Smp_334140.1	Smp_334140	1.652853	2.367908e-176	Ras-associating domain-containing protein
parenchyma 1	Smp-334140	Smp_334140.1	Smp_334140	0.7038771	0	Ras-associating domain-containing protein
neuron 20	Smp-334150	Smp_334150.1	Smp_334150	0.485112	1.0055e-60	nan
neuron 10	Smp-334180	Smp_334180.1	Smp_334180	0.3358102	1.842319e-66	Hydrogen voltage-gated channel 1 | Ion_trans domain-containing protein
neuron 30	Smp-334180	Smp_334180.1	Smp_334180	0.4271472	4.207979e-195	Hydrogen voltage-gated channel 1 | Ion_trans domain-containing protein
neuron 30	Smp-334180	Smp_334180.2	Smp_334180	0.4271472	4.207979e-195	Hydrogen voltage-gated channel 1 | Ion_trans domain-containing protein
neuron 10	Smp-334180	Smp_334180.2	Smp_334180	0.3358102	1.842319e-66	Hydrogen voltage-gated channel 1 | Ion_trans domain-containing protein
neuron 19	Smp-334200	Smp_334200.1	Smp_334200	0.2758587	0	Phosphoinositide 5-phosphatase | SAC domain-containing protein
neuron 12	Smp-334220	Smp_334220.1	Smp_334220	0.4340351	3.201046e-84	cadherin, EGF LAG seven-pass G-type receptor
neuron 11	Smp-334220	Smp_334220.1	Smp_334220	0.3623682	1.040143e-69	cadherin, EGF LAG seven-pass G-type receptor
neuron 15	Smp-334220	Smp_334220.1	Smp_334220	0.6316476	1.527192e-132	cadherin, EGF LAG seven-pass G-type receptor
neuron 29	Smp-334220	Smp_334220.1	Smp_334220	0.6585049	1.095898e-19	cadherin, EGF LAG seven-pass G-type receptor
neuron 21	Smp-334220	Smp_334220.1	Smp_334220	0.4675128	3.056044e-44	cadherin, EGF LAG seven-pass G-type receptor
neuron 26	Smp-334250	Smp_334250.1	Smp_334250	1.229341	1.641735e-113	acid-sensing (proton-gated) ion channel
neuron 8	Smp-334250	Smp_334250.1	Smp_334250	0.4770504	2.174985e-83	acid-sensing (proton-gated) ion channel
neuron 30	Smp-334250	Smp_334250.1	Smp_334250	0.3932265	4.615674e-70	acid-sensing (proton-gated) ion channel
neuron 4	Smp-334250	Smp_334250.1	Smp_334250	0.8786091	2.537165e-214	acid-sensing (proton-gated) ion channel
neuron 2	Smp-334250	Smp_334250.1	Smp_334250	1.068967	0	acid-sensing (proton-gated) ion channel
neuron 2	Smp-334250	Smp_334250.2	Smp_334250	1.068967	0	acid-sensing (proton-gated) ion channel
neuron 8	Smp-334250	Smp_334250.2	Smp_334250	0.4770504	2.174985e-83	acid-sensing (proton-gated) ion channel
neuron 4	Smp-334250	Smp_334250.2	Smp_334250	0.8786091	2.537165e-214	acid-sensing (proton-gated) ion channel
neuron 30	Smp-334250	Smp_334250.2	Smp_334250	0.3932265	4.615674e-70	acid-sensing (proton-gated) ion channel
neuron 26	Smp-334250	Smp_334250.2	Smp_334250	1.229341	1.641735e-113	acid-sensing (proton-gated) ion channel
neuron 4	Smp-334250	Smp_334250.3	Smp_334250	0.8786091	2.537165e-214	acid-sensing (proton-gated) ion channel
neuron 26	Smp-334250	Smp_334250.3	Smp_334250	1.229341	1.641735e-113	acid-sensing (proton-gated) ion channel
neuron 2	Smp-334250	Smp_334250.3	Smp_334250	1.068967	0	acid-sensing (proton-gated) ion channel
neuron 8	Smp-334250	Smp_334250.3	Smp_334250	0.4770504	2.174985e-83	acid-sensing (proton-gated) ion channel
neuron 30	Smp-334250	Smp_334250.3	Smp_334250	0.3932265	4.615674e-70	acid-sensing (proton-gated) ion channel
neuron 13	Smp-334280	Smp_334280.1	Smp_334280	0.2793591	3.78815e-12	SAM domain-containing protein
neuron 15	Smp-334280	Smp_334280.1	Smp_334280	0.2828604	2.141901e-11	SAM domain-containing protein
neuron 20	Smp-334280	Smp_334280.1	Smp_334280	0.4179571	2.690832e-19	SAM domain-containing protein
neuron 21	Smp-334280	Smp_334280.1	Smp_334280	0.3555944	5.227405e-15	SAM domain-containing protein
neuron 15	Smp-334280	Smp_334280.2	Smp_334280	0.2828604	2.141901e-11	SAM domain-containing protein
neuron 20	Smp-334280	Smp_334280.2	Smp_334280	0.4179571	2.690832e-19	SAM domain-containing protein
neuron 13	Smp-334280	Smp_334280.2	Smp_334280	0.2793591	3.78815e-12	SAM domain-containing protein
neuron 21	Smp-334280	Smp_334280.2	Smp_334280	0.3555944	5.227405e-15	SAM domain-containing protein
male gametes	Smp-334390	Smp_334390.1	Smp_334390	0.4273288	1.909846e-83	Hydin_ADK domain-containing protein
flame cells	Smp-334390	Smp_334390.1	Smp_334390	0.3871434	7.214242e-238	Hydin_ADK domain-containing protein
male gametes	Smp-334390	Smp_334390.2	Smp_334390	0.4273288	1.909846e-83	Hydin_ADK domain-containing protein
flame cells	Smp-334390	Smp_334390.2	Smp_334390	0.3871434	7.214242e-238	Hydin_ADK domain-containing protein
mature vitellocytes	Smp-334420	Smp_334420.1	Smp_334420	0.4672919	2.071806e-17	LOK-like protein kinase
mature vitellocytes	Smp-334420	Smp_334420.2	Smp_334420	0.4672919	2.071806e-17	LOK-like protein kinase
neuron 15	Smp-334440	Smp_334440.1	Smp_334440	0.3522287	4.972299e-51	nan
muscle 7	Smp-334440	Smp_334440.1	Smp_334440	0.3101104	2.759371e-16	nan
neuron 15	Smp-334440	Smp_334440.2	Smp_334440	0.3522287	4.972299e-51	nan
muscle 7	Smp-334440	Smp_334440.2	Smp_334440	0.3101104	2.759371e-16	nan
muscle 2	Smp-334450	Smp_334450.1	Smp_334450	1.196351	0	Sushi domain (SCR repeat)
muscle 7	Smp-334450	Smp_334450.1	Smp_334450	0.8818914	9.651011e-48	Sushi domain (SCR repeat)
neuron 23	Smp-334450	Smp_334450.1	Smp_334450	0.5386625	6.064922e-55	Sushi domain (SCR repeat)
mature vitellocytes	Smp-334460	Smp_334460.1	Smp_334460	0.6245436	4.096581e-24	nan
male gametes	Smp-334460	Smp_334460.1	Smp_334460	0.4641039	1.39719e-114	nan
muscle 6	Smp-334480	Smp_334480.1	Smp_334480	0.718265	2.790381e-48	Alveolar soft part sarcoma chromosome region, candidate 1
neuron 30	Smp-334480	Smp_334480.1	Smp_334480	0.7959979	0	Alveolar soft part sarcoma chromosome region, candidate 1
neuron 11	Smp-334480	Smp_334480.1	Smp_334480	0.7451277	1.925576e-139	Alveolar soft part sarcoma chromosome region, candidate 1
neuron 1	Smp-334480	Smp_334480.1	Smp_334480	0.3443302	8.986982e-151	Alveolar soft part sarcoma chromosome region, candidate 1
muscle 5	Smp-334480	Smp_334480.1	Smp_334480	0.4355766	2.2332e-22	Alveolar soft part sarcoma chromosome region, candidate 1
neuron 3	Smp-334480	Smp_334480.1	Smp_334480	0.2989233	1.287589e-47	Alveolar soft part sarcoma chromosome region, candidate 1
neuron 18	Smp-334480	Smp_334480.1	Smp_334480	0.3319749	1.964236e-18	Alveolar soft part sarcoma chromosome region, candidate 1
neuron 29	Smp-334480	Smp_334480.1	Smp_334480	0.8295459	6.729036e-18	Alveolar soft part sarcoma chromosome region, candidate 1
neuron 2	Smp-334480	Smp_334480.1	Smp_334480	0.3383577	7.796582e-75	Alveolar soft part sarcoma chromosome region, candidate 1
neuron 29	Smp-334480	Smp_334480.2	Smp_334480	0.8295459	6.729036e-18	Alveolar soft part sarcoma chromosome region, candidate 1
neuron 30	Smp-334480	Smp_334480.2	Smp_334480	0.7959979	0	Alveolar soft part sarcoma chromosome region, candidate 1
muscle 6	Smp-334480	Smp_334480.2	Smp_334480	0.718265	2.790381e-48	Alveolar soft part sarcoma chromosome region, candidate 1
