cluster	matrix_name	transcripts_ids	Gene	Enrichment	Adjust P-value	Description
S1 progeny	Smp-332100	Smp_332100.1	Smp_332100	0.36434152005500686	4.1573607585443183e-60	40S ribosomal protein S28
S1 progeny	Smp-140480	Smp_140480.1	Smp_140480	0.36329601356333896	8.567111838122986e-124	ATP synthase f chain, mitochondrial-related
S1 progeny	Smp-180000	Smp_180000.1	Smp_180000	0.3594592906923335	2.7564705784587157e-227	40S ribosomal protein S9
S1 progeny	Smp-111340	Smp_111340.1	Smp_111340	0.35874321475812243	3.351662174871394e-22	NA
S1 progeny	Smp-074500	Smp_074500.1	Smp_074500	0.3562745633256028	2.150139243720097e-97	Proteasome subunit beta
S1 progeny	Smp-046910	Smp_046910.1	Smp_046910	0.3546970573510543	1.7447110552092492e-138	Histone-like transcription factor ccaat-related
S1 progeny	Smp-347990	Smp_347990.1,Smp_347990.2,Smp_347990.3	Smp_347990	0.3544626124529715	3.2165288384582516e-94	Endonuclease
S1 progeny	Smp-329210	Smp_329210.1	Smp_329210	0.3537781816996578	2.9174809828237777e-76	NA
S1 progeny	Smp-038950	Smp_038950.1	Smp_038950	0.353203207597069	2.6277901136670196e-150	L-lactate dehydrogenase
S1 progeny	Smp-210890	Smp_210890.1	Smp_210890	0.3526462924138817	1.5090032917123145e-104	Inorganic diphosphatase
S1 progeny	Smp-197180	Smp_197180.1	Smp_197180	0.352007763733556	1.9485648805206917e-93	Apoptosis inhibitor, putative
S1 progeny	Smp-342910	Smp_342910.1,Smp_342910.2	Smp_342910	0.35166083163347117	3.9950908674904864e-92	Ribosome assembly factor mrt4
S1 progeny	Smp-310260	Smp_310260.1	Smp_310260	0.35085469484686493	2.7886651407049263e-84	MICOS complex subunit MIC10
S1 progeny	Smp-337420	Smp_337420.1,Smp_337420.2	Smp_337420	0.3505120528220874	3.34319296541776e-93	MRP-S23 domain-containing protein
S1 progeny	Smp-155060	Smp_155060.1,Smp_155060.2	Smp_155060	0.3503501831274214	1.843360378328558e-244	Set, putative
S1 progeny	Smp-158810	Smp_158810.1	Smp_158810	0.3502964760037641	1.4044382725112184e-91	Proteasome assembly chaperone 1
S1 progeny	Smp-019440	Smp_019440.1	Smp_019440	0.3502714772197426	3.337403925293705e-85	Translation factor sui1, putative
S1 progeny	Smp-087440	Smp_087440.1,Smp_087440.2	Smp_087440	0.348007614014025	1.9803757022481737e-106	50S ribosomal protein L3, putative
S1 progeny	Smp-098850	Smp_098850.1,Smp_098850.2	Smp_098850	0.3475450406598503	6.96011601059735e-147	RNA exonuclease 4
S1 progeny	Smp-073540	Smp_073540.1	Smp_073540	0.34743921961119484	6.186479631266347e-88	Putative prefoldin subunit
S1 progeny	Smp-047610	Smp_047610.1	Smp_047610	0.34725984889685396	1.2278532521188671e-136	Cell division control protein 45-related
S1 progeny	Smp-083080	Smp_083080.1	Smp_083080	0.3464890973040484	9.011638654641483e-97	NA
S1 progeny	Smp-154610	Smp_154610.1,Smp_154610.2	Smp_154610	0.3461682387601559	4.8089125097661777e-88	NA
S1 progeny	Smp-024880	Smp_024880.1	Smp_024880	0.34522410761710076	3.9936899582873934e-96	Eukaryotic translation initiation factor 4C
S1 progeny	Smp-097750	Smp_097750.1	Smp_097750	0.34472852086746486	6.883606290060311e-91	Cold shock domain protein A, putative
S1 progeny	Smp-337660	Smp_337660.1	Smp_337660	0.34322870605342093	3.3732233073189834e-79	NA
S1 progeny	G18825	SmLINC135035-IBu,SmLINC135036-IBu,SmLINC135033-IBu	G18825	0.3429478857534598	1.0050349747066801e-137	SmLINC135035-IBu,SmLINC135036-IBu,SmLINC135033-IBu
S1 progeny	Smp-095650	Smp_095650.1,Smp_095650.2	Smp_095650	0.3428839483139594	1.1005287866573913e-88	AIRS_C domain-containing protein
S1 progeny	Smp-331650	Smp_331650.1,Smp_331650.2,Smp_331650.3	Smp_331650	0.34256261920621656	4.0215702609876753e-156	NA
S1 progeny	Smp-091240	Smp_091240.1	Smp_091240	0.3417559908287646	1.3973664520866692e-86	Voltage-dependent anion-selective channel,putative
S1 progeny	Smp-158740	Smp_158740.1	Smp_158740	0.34173752295568716	1.1917277198587025e-110	NA
S1 progeny	Smp-023360	Smp_023360.1	Smp_023360	0.3402261198762071	1.67283678123182e-88	Histidine--tRNA ligase
S1 progeny	Smp-039000	Smp_039000.1	Smp_039000	0.3382285928514239	1.067940118740104e-86	ATP synthase subunit O, mitochondrial
S1 progeny	Smp-165550	Smp_165550.1	Smp_165550	0.3379465602684279	4.638533833748528e-105	Afg3-like protein 2 (M41 family)
S1 progeny	Smp-106050	Smp_106050.1	Smp_106050	0.33789297781967753	4.014879903985302e-92	Thioredoxin-like protein
S1 progeny	Smp-055400	Smp_055400.1	Smp_055400	0.3368905139891819	3.7779235412247613e-90	Putative tubulin-specific chaperone B (Tubulin folding cofactor B)
S1 progeny	Smp-067090	Smp_067090.1,Smp_067090.2	Smp_067090	0.33596245416057513	6.4100022383203355e-90	DNA-directed RNA polymerase subunit
S1 progeny	Smp-319110	Smp_319110.1	Smp_319110	0.3347244706276482	1.5053784789390127e-80	Fe-S_biosyn domain-containing protein
S1 progeny	Smp-166430	Smp_166430.1	Smp_166430	0.3345973383885145	6.178882711204051e-113	Nuclear cap-binding protein subunit 2
S1 progeny	Smp-321910	Smp_321910.1	Smp_321910	0.33443401385195326	1.9646516354125473e-79	NA
S1 progeny	Smp-079220	Smp_079220.1	Smp_079220	0.33404224476827116	8.832027614513523e-102	ADP/ATP translocase
S1 progeny	Smp-030290	Smp_030290.1,Smp_030290.2	Smp_030290	0.3332511455220508	5.070075795817383e-92	Putative prefoldin subunit 2
S1 progeny	Smp-054120	Smp_054120.1,Smp_054120.2	Smp_054120	0.3328819180108863	2.1876786009686016e-87	Ribosome biogenesis protein NSA2 homologue
S1 progeny	Smp-096210	Smp_096210.1	Smp_096210	0.3325945297230578	1.617148635685776e-118	NA
S1 progeny	Smp-012530	Smp_012530.1	Smp_012530	0.3324436525908334	1.0766731047687762e-79	Transcription elongation factor SPT4
S1 progeny	Smp-303610	Smp_303610.1	Smp_303610	0.3309117710620885	7.827621157896329e-72	RNA helicase
S1 progeny	G4573	SmLNCA108483-IBu,SmLNCA108485-IBu,SmLNCA108484-IBu	G4573	0.33089281058571596	7.937237630707541e-70	SmLNCA108483-IBu,SmLNCA108485-IBu,SmLNCA108484-IBu
S1 progeny	Smp-044550	Smp_044550.1,Smp_044550.2,Smp_044550.3	Smp_044550	0.3302514517164121	1.9295977704016755e-90	Putative far upstream (Fuse) binding protein
S1 progeny	Smp-069760	Smp_069760.1	Smp_069760	0.3299239911793448	1.49861289312153e-88	NA
S1 progeny	Smp-179300	Smp_179300.1	Smp_179300	0.3298832867961359	3.1070374671983427e-167	Putative cellular nucleic acid binding protein
S1 progeny	Smp-058990	Smp_058990.1,Smp_058990.2	Smp_058990	0.3296702551388907	2.510725535098599e-115	Meiotic nuclear division protein 1 homolog
S1 progeny	Smp-012980	Smp_012980.1	Smp_012980	0.32657279818035145	7.1640080228210725e-93	Eukaryotic translation initiation factor 3 subunit J
S1 progeny	Smp-054360	Smp_054360.1,Smp_054360.2	Smp_054360	0.32597281746408746	4.197885028231683e-96	Adenine phosphoribosyltransferase
S1 progeny	Smp-040100	Smp_040100.1	Smp_040100	0.3254333864616716	1.640731131862572e-90	WD_REPEATS_REGION domain-containing protein
S1 progeny	Smp-337590	Smp_337590.1	Smp_337590	0.32248711748194114	1.8001284202671953e-80	U1 small nuclear ribonucleoprotein C
S1 progeny	Smp-165490	Smp_165490.1	Smp_165490	0.3224775452263482	1.066478534149921e-83	Serine/threonine-protein phosphatase
S1 progeny	Smp-150840	Smp_150840.1,Smp_150840.2,Smp_150840.3	Smp_150840	0.32246333430952523	3.237710692025487e-95	zf-LYAR domain-containing protein
S1 progeny	Smp-087810	Smp_087810.1	Smp_087810	0.32069827614329094	1.045570238723337e-87	Nucleolar GTP-binding protein 2
S1 progeny	G28775	SmLNCA153203-IBu,SmLNCA153201-IBu	G28775	0.3204521425225966	9.936216849850247e-52	SmLNCA153203-IBu,SmLNCA153201-IBu
S1 progeny	Smp-025010	Smp_025010.1	Smp_025010	0.3198948902616445	1.2083717068566702e-78	Casein kinase II subunit beta
S1 progeny	Smp-085500	Smp_085500.1	Smp_085500	0.31987803294520994	1.4948098138009046e-99	Elongator complex protein 3
S1 progeny	Smp-104470	Smp_104470.1	Smp_104470	0.3189485747808045	1.3743010524741756e-87	Lysine--tRNA ligase
S1 progeny	Smp-201440	Smp_201440.1	Smp_201440	0.3189365955827227	6.599265020239452e-88	Smp_201440
S1 progeny	Smp-007630	Smp_007630.1,Smp_007630.2	Smp_007630	0.3173739306482162	9.257647116370661e-80	Putative polyadenylate binding protein
S1 progeny	Smp-135740	Smp_135740.1	Smp_135740	0.3171134948107144	2.790131290732304e-78	Splicing factor 3B subunit 5
S1 progeny	Smp-010400	Smp_010400.1	Smp_010400	0.31686282531651955	9.598554919044651e-80	Protein MGR2 homolog
S1 progeny	Smp-157800	Smp_157800.1,Smp_157800.2	Smp_157800	0.31622337902149744	7.18276890698431e-106	RNA helicase
S1 progeny	Smp-306230	Smp_306230.1,Smp_306230.2	Smp_306230	0.31617352855359465	1.0399136420342275e-95	NA
S1 progeny	Smp-056360	Smp_056360.1	Smp_056360	0.31611475017494906	1.060495294462361e-87	Putative p30 dbc protein
S1 progeny	Smp-138240	Smp_138240.1	Smp_138240	0.31563374862738863	3.146248250997459e-88	Coiled-coil domain-containing protein 16
S1 progeny	Smp-083200	Smp_083200.1	Smp_083200	0.31532836931377606	1.5829227821865876e-79	Ubiquitin carboxyl-terminal hydrolase
S1 progeny	Smp-006850	Smp_006850.1	Smp_006850	0.3151817448578852	9.475065443609419e-82	DNA-directed RNA polymerases I, II, and III subunit RPABC3
S1 progeny	Smp-198020	Smp_198020.1,Smp_198020.2	Smp_198020	0.3140899290479551	5.020969313295846e-87	Putative o-methyltransferase
S1 progeny	Smp-047400	Smp_047400.1,Smp_047400.2	Smp_047400	0.31372613279669836	9.596339480601508e-117	NA
S1 progeny	Smp-090930	Smp_090930.1	Smp_090930	0.3120550824066466	4.2841114835472364e-94	NA
S1 progeny	Smp-071640	Smp_071640.1,Smp_071640.2	Smp_071640	0.31192853419556754	1.6455325306914478e-72	Putative arginine/serine-rich splicing factor
S1 progeny	Smp-124840	Smp_124840.1	Smp_124840	0.3117034319281444	1.1058677669072397e-96	UBR-type domain-containing protein
S1 progeny	Smp-080840	Smp_080840.1	Smp_080840	0.31154679092226334	3.5797113232684017e-134	NA
S1 progeny	Smp-006550	Smp_006550.1	Smp_006550	0.31149577968525666	1.4480877694381547e-84	Putative glutaredoxin, grx
S1 progeny	Smp-140240	Smp_140240.1	Smp_140240	0.31089490350397825	6.069025998971487e-124	NA
S1 progeny	Smp-130490	Smp_130490.1	Smp_130490	0.31010871474240065	1.4095510384112735e-89	NA
S1 progeny	Smp-164040	Smp_164040.1,Smp_164040.2	Smp_164040	0.31002969362396143	1.146004994244214e-111	NA
S1 progeny	Smp-148590	Smp_148590.1	Smp_148590	0.3090860779576626	9.98890729836121e-113	NA
S1 progeny	Smp-018020	Smp_018020.1	Smp_018020	0.30901108195331095	9.07525112043159e-75	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial
S1 progeny	Smp-058700	Smp_058700.1	Smp_058700	0.30731563139727336	4.6036651493910284e-98	Glutathione peroxidase
S1 progeny	Smp-347170	Smp_347170.1	Smp_347170	0.3069334418346872	5.134690224777487e-77	NA
S1 progeny	Smp-067890	Smp_067890.1	Smp_067890	0.3058491156131238	1.3688047320593447e-70	Proteasome subunit alpha type
S1 progeny	Smp-053700	Smp_053700.1	Smp_053700	0.3055228160688015	3.0568279195977876e-64	Complex III subunit 8
S1 progeny	Smp-345320	Smp_345320.1,Smp_345320.2	Smp_345320	0.3052510076307045	1.9915685376693056e-87	NA
S1 progeny	Smp-178810	Smp_178810.1	Smp_178810	0.3050853178657953	2.5450718424228616e-74	26S proteasome non-ATPase regulatory subunit 13
S1 progeny	Smp-148800	Smp_148800.1,Smp_148800.2	Smp_148800	0.3047248066527193	1.432008709134176e-75	Cytochrome c oxidase polypeptide Va
S1 progeny	Smp-332940	Smp_332940.1,Smp_332940.2	Smp_332940	0.3045204488359611	2.0533102567859185e-138	NA
S1 progeny	Smp-055890	Smp_055890.1	Smp_055890	0.30431306364265454	1.4020520029404803e-127	Ribonucleoside-diphosphate reductase small chain, putative
S1 progeny	Smp-128840	Smp_128840.1	Smp_128840	0.3041541028472392	2.3322379204950205e-94	Putative dna-directed rna polymerase II 19 kD polypeptide rpb7
S1 progeny	Smp-064600	Smp_064600.1	Smp_064600	0.3039927632462213	1.2308219204345862e-81	NA
S1 progeny	Smp-008770	Smp_008770.1	Smp_008770	0.30379466959902657	2.6289966452538946e-71	Putative mitochondrial 28S ribosomal protein S32 (S32mt) (MRP-S32)
S1 progeny	Smp-082620	Smp_082620.1	Smp_082620	0.3023916569890932	7.086321133222907e-68	CAAX prenyl protease
S1 progeny	StoLP-2	Smp_072640.1	Smp_072640	0.3023765462682022	8.138681637687892e-80	SPFH domain / Band 7 family protein, putative
S1 progeny	Smp-157250	Smp_157250.1,Smp_157250.2	Smp_157250	0.30114988192215253	3.123347343315171e-78	RRM domain-containing protein
S1 progeny	Smp-070130	Smp_070130.1	Smp_070130	0.3006034811893272	3.699697036373735e-71	Putative zinc finger protein
S1 progeny	Smp-301330	Smp_301330.1	Smp_301330	0.30053581223825776	1.0827733807672184e-121	Transcription elongation factor 1 homolog
S1 progeny	G39525	SmLNCS173616-IBu,SmLNCS173618-IBu,SmLNCS173610-IBu	G39525	0.30033186765492526	4.297655259619852e-80	SmLNCS173616-IBu,SmLNCS173618-IBu,SmLNCS173610-IBu
S1 progeny	Smp-042400	Smp_042400.1	Smp_042400	0.2997453686960294	1.2499568029496459e-76	NA
S1 progeny	Smp-074610	Smp_074610.1	Smp_074610	0.29939393967295713	2.681957883008029e-109	Histone H3
S1 progeny	Smp-003660	Smp_003660.1,Smp_003660.2	Smp_003660	0.2989992602694851	1.8257060429184452e-71	Putative dead box ATP-dependent RNA helicase
S1 progeny	Smp-027220	Smp_027220.1	Smp_027220	0.2988868292814496	5.344203643164827e-86	NA
S1 progeny	Smp-900050	Smp_900050.1	Smp_900050	0.2986860733824903	6.543038459010528e-65	NADH:ubiquinone reductase (H(+)-translocating)
S1 progeny	Smp-320940	Smp_320940.1,Smp_320940.2	Smp_320940	0.2976555853352767	2.4171182637082433e-128	NA
S1 progeny	Smp-064330	Smp_064330.1	Smp_064330	0.29593829065841926	1.7989628971437845e-63	NA
S1 progeny	Smp-059810	Smp_059810.1	Smp_059810	0.295744939287333	4.273862372573498e-89	NA
S1 progeny	Smp-900020	Smp_900020.1	Smp_900020	0.2949188773771745	5.197131996369991e-49	NADH dehydrogenase subunit 6 (mitochondrion)
S1 progeny	Smp-050470	Smp_050470.1,Smp_050470.2,Smp_050470.3	Smp_050470	0.29440883213659275	3.0041874253862475e-94	WD_REPEATS_REGION domain-containing protein
S1 progeny	Smp-171150	Smp_171150.1	Smp_171150	0.2942163367558791	2.8386512124968794e-84	Protein arginine N-methyltransferase
S1 progeny	Smp-006780	Smp_006780.1	Smp_006780	0.2941495962286367	3.5164156770023525e-66	NA
S1 progeny	Smp-179010	Smp_179010.1,Smp_179010.2,Smp_179010.3	Smp_179010	0.2938841107079735	1.64472254484925e-81	Putative exosome complex exonuclease rrp42 (Ribosomal rna processing protein 42)
S1 progeny	Smp-056350	Smp_056350.1	Smp_056350	0.29333549998265307	3.602313065447594e-105	Mitotic spindle assembly checkpoint protein mad2-related
S1 progeny	Smp-060170	Smp_060170.1	Smp_060170	0.2931269971518349	1.2910470604829824e-74	mRNA export protein rae1-related
S1 progeny	Smp-210400	Smp_210400.1	Smp_210400	0.2930118460409289	7.486282339831535e-61	ATP-dependent Clp protease proteolytic subunit
S1 progeny	Smp-072970	Smp_072970.1	Smp_072970	0.292731872429031	5.6306539142012654e-70	Putative tetratricopeptide protein
S1 progeny	Smp-333080	Smp_333080.1	Smp_333080	0.2919309989254453	1.1098362304085896e-85	RRM domain-containing protein
S1 progeny	Smp-179710	Smp_179710.1	Smp_179710	0.29096031192024335	1.2000436054527129e-129	Serine hydroxymethyltransferase
S1 progeny	Smp-048260	Smp_048260.1,Smp_048260.2	Smp_048260	0.29026963118045346	6.754246259524957e-64	Putative n-acetyltransferase
S1 progeny	Smp-143460	Smp_143460.1	Smp_143460	0.2901959072891804	8.077202850044071e-116	NA
S1 progeny	Smp-016130	Smp_016130.1	Smp_016130	0.2885362362073156	1.2225056821041525e-68	Putative mitochondrial import inner membrane translocase subunit tim10
S1 progeny	Smp-168080	Smp_168080.1,Smp_168080.2,Smp_168080.3,Smp_168080.4	Smp_168080	0.28827991356839844	6.3711691861981354e-55	C2H2-type domain-containing protein
S1 progeny	vlg2	Smp_154320.1	Smp_154320	0.28818205183375833	9.704847046825305e-71	DEAD box ATP-dependent RNA helicase, putative
S1 progeny	Smp-210280	Smp_210280.1,Smp_210280.2	Smp_210280	0.2880929341730991	1.361197481224523e-67	Putative beta-1,4-galactosyltransferase
S1 progeny	Smp-007000	Smp_007000.1	Smp_007000	0.2872552802763353	8.104897565050684e-108	GINS complex subunit 1
S1 progeny	Smp-052870	Smp_052870.1	Smp_052870	0.2862877249220108	5.902649255374484e-63	26S proteasome non-ATPase regulatory subunit 6
S1 progeny	Smp-024360	Smp_024360.1,Smp_024360.2	Smp_024360	0.28615906831356663	2.537019094158935e-67	Mitochondrial import inner membrane translocase subunit TIM50
S1 progeny	Smp-316430	Smp_316430.1	Smp_316430	0.28594765933422894	1.5489085809633404e-63	60S ribosomal protein L21
S1 progeny	Smp-089860	Smp_089860.1	Smp_089860	0.2858673508532878	2.7982519833958023e-149	Histone H3
S1 progeny	Smp-309860	Smp_309860.1	Smp_309860	0.28545996580967403	3.6532348324420414e-66	Putative DNA-binding protein rfxank
S1 progeny	Smp-340580	Smp_340580.1	Smp_340580	0.2848023217477783	5.658746762525313e-85	Polysacc_synt_4 domain-containing protein
S1 progeny	Smp-163430	Smp_163430.1,Smp_163430.2	Smp_163430	0.2842138876163737	1.3064797980047127e-67	C2H2-type domain-containing protein
S1 progeny	Smp-103330	Smp_103330.1	Smp_103330	0.2836696835955249	5.924430038833764e-63	NA
S1 progeny	Smp-340510	Smp_340510.1,Smp_340510.2	Smp_340510	0.28349666703266996	3.8798329403436026e-64	Chloride channel CLIC-like protein 1
S1 progeny	Smp-151320	Smp_151320.1	Smp_151320	0.282000103317884	5.762416565916481e-135	Putative tpx2 protein
S1 progeny	Smp-056500	Smp_056500.1	Smp_056500	0.2816448260933633	5.314317716894121e-68	Proteasome subunit beta
S1 progeny	Smp-329680	Smp_329680.1	Smp_329680	0.28076041573804744	2.8183274391668128e-67	NA
S1 progeny	Smp-134950	Smp_134950.1	Smp_134950	0.28011719886488196	1.507791720309518e-82	Centrin-related
S1 progeny	Smp-135120	Smp_135120.1	Smp_135120	0.27919227740634456	3.147425833404313e-98	Putative ribosome biogenesis protein bop1 (Block of proliferation 1 protein)
S1 progeny	Smp-064150	Smp_064150.1	Smp_064150	0.2791064694521457	2.88833778361439e-117	Mitochondrial carnitine/acylcarnitine carrier protein-related
S1 progeny	Smp-342720	Smp_342720.1	Smp_342720	0.27868409738091715	5.4210108764930765e-129	HTH_38 domain-containing protein
S1 progeny	LSM3	Smp_078640.1	Smp_078640	0.2780394239444314	4.28412281161766e-69	U6 snRNA-associated Sm-like protein LSm3
S1 progeny	G41791	SmLNCA177772-IBu,SmLNCA177774-IBu,SmLNCA177776-IBu,SmLNCA177777-IBu	G41791	0.2774010429575148	5.4805692327766324e-83	SmLNCA177772-IBu,SmLNCA177774-IBu,SmLNCA177776-IBu,SmLNCA177777-IBu
S1 progeny	Smp-018280	Smp_018280.1	Smp_018280	0.2764911193699081	3.0805339186697675e-67	CLP1_P domain-containing protein
S1 progeny	Smp-214030	Smp_214030.1	Smp_214030	0.2761378833787834	1.2039566741310214e-53	Lactamase_B domain-containing protein
S1 progeny	Smp-006560	Smp_006560.1	Smp_006560	0.2759334405863422	4.3318305281122104e-77	NA
S1 progeny	Smp-326620	Smp_326620.1,Smp_326620.2	Smp_326620	0.27524918461553993	1.9315182791047284e-61	Cysteine-rich DPF motif domain-containing protein 1
S1 progeny	Smp-154530	Smp_154530.1	Smp_154530	0.27487115413252416	2.9127156890739396e-75	Putative mitochondrial ATP synthase B chain
S1 progeny	Smp-047740	Smp_047740.1	Smp_047740	0.27448754679190357	7.7570714791212905e-62	26S proteasome non-ATPase regulatory subunit,putative
S1 progeny	Smp-124230	Smp_124230.1	Smp_124230	0.2742471471426265	8.624814393738719e-104	DNA repair protein RAD51 homolog
S1 progeny	Smp-079730	Smp_079730.1	Smp_079730	0.27409567100747106	1.4767199611728154e-75	Putative rna recognition motif containing protein
S1 progeny	TPx3	Smp_004470.1	Smp_004470	0.2733283641429938	1.1181753318469513e-53	Peroxiredoxin, Prx3
S1 progeny	Smp-012800	Smp_012800.1	Smp_012800	0.27273578306890056	8.683238433067447e-63	NA
S1 progeny	Smp-008360	Smp_008360.1	Smp_008360	0.2709481837205103	3.077171425244498e-95	Adenosine kinase
S1 progeny	Smp-077070	Smp_077070.1,Smp_077070.2	Smp_077070	0.2707963321973952	6.9694328904061935e-62	SUI1 domain-containing protein
S1 progeny	Smp-113630	Smp_113630.1	Smp_113630	0.27077771639190307	2.615897603438894e-67	Putative antolefinin (Antolefinine)
S1 progeny	Smp-041450	Smp_041450.1	Smp_041450	0.27070186815996033	7.977358716080019e-68	Asparagine--tRNA ligase
S1 progeny	Smp-311930	Smp_311930.1	Smp_311930	0.2691123290424744	1.069464434449092e-94	NA
S1 progeny	Smp-007970	Smp_007970.1	Smp_007970	0.26908462400432837	8.328778651002659e-66	Ribosome maturation protein SBDS
S1 progeny	Smp-172090	Smp_172090.1	Smp_172090	0.268856373635295	1.1425836870834616e-70	GPN-loop GTPase 3
